el 1, node_index 3, flux = [-0.0,-0.5569671918919576,-0.0,-0.0]
el 1, node_index 1, flux = [-0.18822756583083317,-0.5979056958118216,0.05057685551798349,-0.2777533018291233]
el 1, node_index 1, flux = [0.3764551316616662,0.05057685551798338,-0.6737709790887968,0.5555066036582463]
el 1, node_index 2, flux = [0.4168634804174329,0.14001432207029121,-0.6232770514320176,0.6151341732909742]
el 2, node_index 1, flux = [-0.6717514491983058,5.947626593608322e-17,0.8083930568928558,-0.9912536990904959]
el 2, node_index 2, flux = [-0.46134618088240326,4.637683502994519e-17,0.7119221730557774,-0.6807739581645965]
el 2, node_index 3, flux = [0.4168634804174326,0.6232770514320173,-0.14001432207029105,0.6151341732909738]
el 2, node_index 1, flux = [-1.3788580304663906e-7,0.35714295714285715,9.262498704544963e-8,-2.0788720438247988e-7]
