1 1 2.939266104770990e+00 4.550508552818654e-02 -4.822885662918512e-01 3.121313463210830e+00 
1 2 2.938215835266869e+00 -1.647660379545885e-03 -4.080500914468964e-01 3.112592061840297e+00 
1 3 2.954776445185672e+00 4.921663971950128e-02 -5.616686422022757e-01 3.129463251314378e+00 
2 1 2.938157949505739e+00 8.751229814406902e-02 -4.578992473954867e-01 3.119651139248271e+00 
2 2 2.938262794683987e+00 7.297085041116326e-02 -3.965082017981880e-01 3.111691949516264e+00 
2 3 2.953888187781480e+00 8.740872338444121e-02 -5.738789910578982e-01 3.127973397369354e+00 
3 1 2.953888187781480e+00 8.740872338444121e-02 -5.738789910578982e-01 3.127973397369354e+00 
3 2 2.938215835266869e+00 -1.647660379545885e-03 -4.080500914468964e-01 3.112592061840297e+00 
3 3 2.938157949505739e+00 8.751229814406902e-02 -4.578992473954867e-01 3.119651139248271e+00 
4 1 2.953888187781480e+00 8.740872338444121e-02 -5.738789910578982e-01 3.127973397369354e+00 
4 2 2.954776445185672e+00 4.921663971950128e-02 -5.616686422022757e-01 3.129463251314378e+00 
4 3 2.938215835266869e+00 -1.647660379545885e-03 -4.080500914468964e-01 3.112592061840297e+00 
5 1 2.959092399775333e+00 -1.017609855174325e-02 -5.392834943898227e-01 3.129211322667167e+00 
5 2 2.939266104770990e+00 4.550508552818654e-02 -4.822885662918512e-01 3.121313463210830e+00 
5 3 2.954776445185672e+00 4.921663971950128e-02 -5.616686422022757e-01 3.129463251314378e+00 
6 1 2.952007600191352e+00 1.559612553519592e-01 -5.024750031387706e-01 3.130851062576507e+00 
6 2 2.939011688175380e+00 1.749555455370754e-01 -3.674848561095522e-01 3.112522123077453e+00 
6 3 2.943137073573233e+00 1.582558567298618e-01 -5.276504230789878e-01 3.118181384348700e+00 
7 1 2.938262794683987e+00 7.297085041116326e-02 -3.965082017981880e-01 3.111691949516264e+00 
7 2 2.952007600191352e+00 1.559612553519592e-01 -5.024750031387706e-01 3.130851062576507e+00 
7 3 2.943137073573233e+00 1.582558567298618e-01 -5.276504230789878e-01 3.118181384348700e+00 
8 1 2.939011688175380e+00 1.749555455370754e-01 -3.674848561095522e-01 3.112522123077453e+00 
8 2 2.953993273946458e+00 2.107048594417317e-01 -4.601802141335741e-01 3.132052180899969e+00 
8 3 2.950542953023369e+00 2.061957599736179e-01 -5.258541402078992e-01 3.125364161303010e+00 
9 1 2.950542953023369e+00 2.061957599736179e-01 -5.258541402078992e-01 3.125364161303010e+00 
9 2 2.943137073573233e+00 1.582558567298618e-01 -5.276504230789878e-01 3.118181384348700e+00 
9 3 2.939011688175380e+00 1.749555455370754e-01 -3.674848561095522e-01 3.112522123077453e+00 
10 1 2.938262794683987e+00 7.297085041116326e-02 -3.965082017981880e-01 3.111691949516264e+00 
10 2 2.943137073573233e+00 1.582558567298618e-01 -5.276504230789878e-01 3.118181384348700e+00 
10 3 2.948825146585704e+00 1.424838033288285e-01 -5.796764681254605e-01 3.123405817248027e+00 
11 1 2.948825146585704e+00 1.424838033288285e-01 -5.796764681254605e-01 3.123405817248027e+00 
11 2 2.953888187781480e+00 8.740872338444121e-02 -5.738789910578982e-01 3.127973397369354e+00 
11 3 2.938262794683987e+00 7.297085041116326e-02 -3.965082017981880e-01 3.111691949516264e+00 
12 1 2.954776445185672e+00 4.921663971950128e-02 -5.616686422022757e-01 3.129463251314378e+00 
12 2 2.953888187781480e+00 8.740872338444121e-02 -5.738789910578982e-01 3.127973397369354e+00 
12 3 2.925162244808459e+00 4.551934815702487e-02 -5.442730264978757e-01 3.096887021756662e+00 
13 1 2.925162244808459e+00 4.551934815702487e-02 -5.442730264978757e-01 3.096887021756662e+00 
13 2 2.953888187781480e+00 8.740872338444121e-02 -5.738789910578982e-01 3.127973397369354e+00 
13 3 2.948825146585704e+00 1.424838033288285e-01 -5.796764681254605e-01 3.123405817248027e+00 
14 1 2.920628135893408e+00 9.176882242065797e-03 -5.553260439587449e-01 3.092519668498646e+00 
14 2 2.925162244808459e+00 4.551934815702487e-02 -5.442730264978757e-01 3.096887021756662e+00 
14 3 2.938782712520478e+00 1.465308470324896e-02 -6.244396148236548e-01 3.115912643881892e+00 
15 1 2.925162244808459e+00 4.551934815702487e-02 -5.442730264978757e-01 3.096887021756662e+00 
15 2 2.959092399775333e+00 -1.017609855174325e-02 -5.392834943898227e-01 3.129211322667167e+00 
15 3 2.954776445185672e+00 4.921663971950128e-02 -5.616686422022757e-01 3.129463251314378e+00 
16 1 2.959092399775333e+00 -1.017609855174325e-02 -5.392834943898227e-01 3.129211322667167e+00 
16 2 2.925162244808459e+00 4.551934815702487e-02 -5.442730264978757e-01 3.096887021756662e+00 
16 3 2.920628135893408e+00 9.176882242065797e-03 -5.553260439587449e-01 3.092519668498646e+00 
17 1 2.950148162683007e+00 2.558748810397614e-01 -4.332083368192721e-01 3.128509607863814e+00 
17 2 2.957869924811298e+00 2.814594410355555e-01 -4.214643494055091e-01 3.131696574360771e+00 
17 3 2.945255372795930e+00 2.864537356756831e-01 -4.183576774578174e-01 3.121061397735208e+00 
18 1 2.949061461300536e+00 3.238543729671266e-01 -3.909359853703152e-01 3.127577770345698e+00 
18 2 2.945255372795930e+00 2.864537356756831e-01 -4.183576774578174e-01 3.121061397735208e+00 
18 3 2.957869924811298e+00 2.814594410355555e-01 -4.214643494055091e-01 3.131696574360771e+00 
19 1 2.948825146585704e+00 1.424838033288285e-01 -5.796764681254605e-01 3.123405817248027e+00 
19 2 2.943137073573233e+00 1.582558567298618e-01 -5.276504230789878e-01 3.118181384348700e+00 
19 3 2.937954026145990e+00 1.854738599666471e-01 -5.471901596594377e-01 3.108668744863373e+00 
20 1 2.937954026145990e+00 1.854738599666471e-01 -5.471901596594377e-01 3.108668744863373e+00 
20 2 2.943137073573233e+00 1.582558567298618e-01 -5.276504230789878e-01 3.118181384348700e+00 
20 3 2.950542953023369e+00 2.061957599736179e-01 -5.258541402078992e-01 3.125364161303010e+00 
21 1 2.950148162683007e+00 2.558748810397614e-01 -4.332083368192721e-01 3.128509607863814e+00 
21 2 2.945255372795930e+00 2.864537356756831e-01 -4.183576774578174e-01 3.121061397735208e+00 
21 3 2.941171810241249e+00 2.550750020047879e-01 -4.455274994632136e-01 3.111409098660248e+00 
22 1 2.953993273946458e+00 2.107048594417317e-01 -4.601802141335741e-01 3.132052180899969e+00 
22 2 2.941171810241249e+00 2.550750020047879e-01 -4.455274994632136e-01 3.111409098660248e+00 
22 3 2.950542953023369e+00 2.061957599736179e-01 -5.258541402078992e-01 3.125364161303010e+00 
23 1 2.941171810241249e+00 2.550750020047879e-01 -4.455274994632136e-01 3.111409098660248e+00 
23 2 2.953993273946458e+00 2.107048594417317e-01 -4.601802141335741e-01 3.132052180899969e+00 
23 3 2.950148162683007e+00 2.558748810397614e-01 -4.332083368192721e-01 3.128509607863814e+00 
24 1 2.950542953023369e+00 2.061957599736179e-01 -5.258541402078992e-01 3.125364161303010e+00 
24 2 2.929928078412751e+00 2.646301829673731e-01 -5.150298407498979e-01 3.102459943778119e+00 
24 3 2.937954026145990e+00 1.854738599666471e-01 -5.471901596594377e-01 3.108668744863373e+00 
25 1 2.929928078412751e+00 2.646301829673731e-01 -5.150298407498979e-01 3.102459943778119e+00 
25 2 2.950542953023369e+00 2.061957599736179e-01 -5.258541402078992e-01 3.125364161303010e+00 
25 3 2.941171810241249e+00 2.550750020047879e-01 -4.455274994632136e-01 3.111409098660248e+00 
26 1 2.048630106431966e+00 -2.092684474855873e-02 -1.349381254865494e+00 2.283575667673979e+00 
26 2 2.230036399470124e+00 3.591875710999168e-02 -1.303930573533875e+00 2.464120654471240e+00 
26 3 2.131521934507052e+00 9.288418756687847e-02 -1.301626276766828e+00 2.360941404973193e+00 
27 1 2.020802601406291e+00 8.534901362481961e-02 -1.361387950762127e+00 2.254508963562865e+00 
27 2 2.048630106431966e+00 -2.092684474855873e-02 -1.349381254865494e+00 2.283575667673979e+00 
27 3 2.131521934507052e+00 9.288418756687847e-02 -1.301626276766828e+00 2.360941404973193e+00 
28 1 2.230036399470124e+00 3.591875710999168e-02 -1.303930573533875e+00 2.464120654471240e+00 
28 2 2.312396744550563e+00 -1.157760424825911e-02 -1.255102646257053e+00 2.531904812943826e+00 
28 3 2.275178358653035e+00 7.620229833380796e-02 -1.298637140259134e+00 2.500039503399600e+00 
29 1 2.275178358653035e+00 7.620229833380796e-02 -1.298637140259134e+00 2.500039503399600e+00 
