-8.043830344297966e-15 + 0.0im
-1.1485861034836329e-13 + 0.0im
0.09383299672099818 + 0.0im
0.09300492426054466 + 0.0im
0.09816983565653295 + 0.0im
0.09908154849177181 + 0.0im
0.10170917066146073 + 0.0im
0.10170917065994238 + 0.0im
0.10284799111033571 + 0.0im
0.10284799109704477 + 0.0im
0.1028479910956749 + 0.0im
0.0930049242606162 + 0.0im
0.0964108568194166 + 0.0im
0.09816983564255675 + 0.0im
0.09816983564126812 + 0.0im
0.09816983565655252 + 0.0im
0.09908154849171524 + 0.0im
0.09908154847863875 + 0.0im
0.09908154847704317 + 0.0im
0.01482020025848268 + 0.0im
0.014820200258554456 + 0.0im
0.006523945443528531 + 0.0im
0.006523945443204617 + 0.0im
0.006523945443135879 + 0.0im
0.014820200256556736 + 0.0im
0.012177079012419519 + 0.0im
0.012177079010375635 + 0.0im
0.012177079010745582 + 0.0im
0.012177079012613732 + 0.0im
0.013691339983438222 + 0.0im
0.013691339983552415 + 0.0im
0.013691339981744675 + 0.0im
0.01369133998169661 + 0.0im
0.012646936620347845 + 0.0im
0.012646936618930807 + 0.0im
0.012646936618895214 + 0.0im
0.01264693662019368 + 0.0im
0.09169492471544428 + 0.0im
0.09578234538324919 + 0.0im
0.09578234536902232 + 0.0im
0.0957823453699408 + 0.0im
0.09641085680610995 + 0.0im
0.0964108568047932 + 0.0im
0.09055114535009369 + 0.0im
0.0898392766690597 + 0.0im
0.014820200256572153 + 0.0im
0.09383299672080826 + 0.0im
0.017173987654252477 + 0.0im
0.09383299670776725 + 0.0im
0.09300492424800438 + 0.0im
0.01717398765431575 + 0.0im
0.017173987651525502 + 0.0im
0.09383299670720847 + 0.0im
0.09169492471524286 + 0.0im
0.09169492470123067 + 0.0im
0.09300492424624307 + 0.0im
0.09169492470333798 + 0.0im
0.02295435938535626 + 0.0im
0.022954359385411304 + 0.0im
0.08081072256961513 + 0.0im
0.022448935351024348 + 0.0im
0.08032184658293545 + 0.0im
0.017173987651857535 + 0.0im
0.02244893534745398 + 0.0im
0.02244893535093243 + 0.0im
0.09055114535008946 + 0.0im
0.09055114533825923 + 0.0im
0.01863200129727294 + 0.0im
0.09055114533665008 + 0.0im
0.020890322930606945 + 0.0im
0.018632001297273118 + 0.0im
0.08925569203254394 + 0.0im
0.08983927666899463 + 0.0im
0.08983927665536674 + 0.0im
0.0898392766566565 + 0.0im
0.018632001294613613 + 0.0im
0.018632001294340103 + 0.0im
0.02089032293071355 + 0.0im
0.020890322927632196 + 0.0im
0.020890322927635454 + 0.0im
0.019981135017040963 + 0.0im
0.0892556920325553 + 0.0im
0.08925569202062132 + 0.0im
0.08925569202042065 + 0.0im
0.019981135016996766 + 0.0im
0.01913023719917627 + 0.0im
